checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,8,289952362.712134,0.344884,1000000,50000000,50000000,16,232889125.348673,0.429389,0.776761,128739648.677920
6185417096973469475,16931092769743058723,2499986166,16,548672652.254384,0.182258,1000000,50000000,50000000,16,232700545.425191,0.429737,0.614447,162748055.313037
6185417096973469475,16931092769743058723,2499986166,32,521861699.837154,0.191622,1000000,50000000,50000000,16,233420325.122348,0.428412,0.622602,160616219.547397
6185417096973469475,16931092769743058723,2499986166,64,483722667.535282,0.206730,1000000,50000000,50000000,16,231845787.915432,0.431321,0.640569,156111141.662361
6185417096973469475,16931092769743058723,2499986166,4,150983399.526178,0.662324,1000000,50000000,50000000,32,273055364.356714,0.366226,1.031063,96987291.205254
6185417096973469475,16931092769743058723,2499986166,8,288057126.845931,0.347153,1000000,50000000,50000000,32,271095288.445917,0.368874,0.718368,139204369.568655
6185417096973469475,16931092769743058723,2499986166,16,549010522.879814,0.182146,1000000,50000000,50000000,32,271995771.855277,0.367653,0.552291,181063851.368857
6185417096973469475,16931092769743058723,2499986166,32,528900873.010552,0.189071,1000000,50000000,50000000,32,272860666.633760,0.366487,0.558658,179000257.702319
6185417096973469475,16931092769743058723,2499986166,64,469361247.523306,0.213056,1000000,50000000,50000000,32,273710601.037726,0.365349,0.580981,172122801.553894
6185417096973469475,16931092769743058723,2499986166,4,153197829.108239,0.652751,1000000,50000000,50000000,64,271120202.111796,0.368840,1.024765,97583374.297608
6185417096973469475,16931092769743058723,2499986166,8,290075556.646737,0.344738,1000000,50000000,50000000,64,276616642.146459,0.361511,0.708941,141055550.254410
6185417096973469475,16931092769743058723,2499986166,16,551795546.874534,0.181227,1000000,50000000,50000000,64,274037973.277456,0.364913,0.549105,182114623.340129
6185417096973469475,16931092769743058723,2499986166,32,533348952.856789,0.187495,1000000,50000000,50000000,64,278537530.356088,0.359018,0.549332,182039401.374277
6185417096973469475,16931092769743058723,2499986166,64,443233331.922131,0.225615,1000000,50000000,50000000,64,277098960.543368,0.360882,0.588980,169784938.157585
