checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,8,423283997.353342,0.236248,1000000,50000000,50000000,16,228314773.867671,0.437992,0.676562,147806079.655930
6185417096973469475,16931092769743058723,2499986166,16,491103269.620552,0.203623,1000000,50000000,50000000,16,227675145.764304,0.439222,0.645360,154952188.728634
6185417096973469475,16931092769743058723,2499986166,32,603166416.642570,0.165792,1000000,50000000,50000000,16,227902553.793053,0.438784,0.607065,164726983.017007
6185417096973469475,16931092769743058723,2499986166,64,556990223.207796,0.179536,1000000,50000000,50000000,16,227737840.734354,0.439101,0.620982,161035261.896216
6185417096973469475,16931092769743058723,2499986166,4,237159411.202480,0.421657,1000000,50000000,50000000,32,267583432.888004,0.373715,0.797880,125332056.198418
6185417096973469475,16931092769743058723,2499986166,8,431519007.179550,0.231740,1000000,50000000,50000000,32,268178238.206389,0.372886,0.607024,164738153.741434
6185417096973469475,16931092769743058723,2499986166,16,465432327.700560,0.214854,1000000,50000000,50000000,32,267735285.391057,0.373503,0.590875,169240439.279053
6185417096973469475,16931092769743058723,2499986166,32,581062278.791491,0.172099,1000000,50000000,50000000,32,267798443.841634,0.373415,0.547998,182482489.790165
6185417096973469475,16931092769743058723,2499986166,64,533885817.583578,0.187306,1000000,50000000,50000000,32,265999248.681104,0.375941,0.565639,176791305.461374
6185417096973469475,16931092769743058723,2499986166,4,241977930.290877,0.413261,1000000,50000000,50000000,64,273388311.753175,0.365780,0.782103,127860404.482881
6185417096973469475,16931092769743058723,2499986166,8,425649721.042013,0.234935,1000000,50000000,50000000,64,267226736.027600,0.374214,0.612129,163364146.087167
6185417096973469475,16931092769743058723,2499986166,16,642326157.849946,0.155684,1000000,50000000,50000000,64,275089465.796093,0.363518,0.522469,191398733.019332
6185417096973469475,16931092769743058723,2499986166,32,514228702.316808,0.194466,1000000,50000000,50000000,64,267989837.139009,0.373148,0.571133,175090515.677888
6185417096973469475,16931092769743058723,2499986166,64,541666545.931070,0.184615,1000000,50000000,50000000,64,277143667.549744,0.360824,0.548829,182206202.864615
6185417096973469475,16931092769743058723,2499986166,4,244654734.457761,0.408739,1000000,50000000,50000000,4,107107293.730769,0.933643,1.344788,74361189.820341
6185417096973469475,16931092769743058723,2499986166,8,426960155.898128,0.234214,1000000,50000000,50000000,4,107236402.924794,0.932519,1.169177,85530285.611404
6185417096973469475,16931092769743058723,2499986166,16,607590290.160737,0.164585,1000000,50000000,50000000,4,107998852.514896,0.925936,1.092739,91513133.434230
6185417096973469475,16931092769743058723,2499986166,32,568783355.325574,0.175814,1000000,50000000,50000000,4,106784450.323267,0.936466,1.115477,89647757.931033
6185417096973469475,16931092769743058723,2499986166,64,519201388.057462,0.192603,1000000,50000000,50000000,4,107151582.701851,0.933257,1.128300,88628903.729100
6185417096973469475,16931092769743058723,2499986166,4,234411003.566611,0.426601,1000000,50000000,50000000,8,156784356.585948,0.637819,1.066806,93737718.541192
6185417096973469475,16931092769743058723,2499986166,8,424520325.741206,0.235560,1000000,50000000,50000000,8,157541742.856806,0.634752,0.872829,114569976.141863
6185417096973469475,16931092769743058723,2499986166,16,711626987.258761,0.140523,1000000,50000000,50000000,8,157533788.045451,0.634784,0.777744,128577029.295185
6185417096973469475,16931092769743058723,2499986166,32,581920887.812473,0.171845,1000000,50000000,50000000,8,157078330.116969,0.636625,0.811704,123197596.998547
6185417096973469475,16931092769743058723,2499986166,64,557245732.920910,0.179454,1000000,50000000,50000000,8,157171905.178699,0.636246,0.818238,122213870.627699
6185417096973469475,16931092769743058723,2499986166,4,236616324.348754,0.422625,1000000,50000000,50000000,16,227639373.068655,0.439291,0.864439,115681973.563395
6185417096973469475,16931092769743058723,2499986166,8,428743074.733400,0.233240,1000000,50000000,50000000,16,227821084.942022,0.438941,0.674674,148219744.117393
6185417096973469475,16931092769743058723,2499986166,16,462606769.162811,0.216166,1000000,50000000,50000000,16,228739774.780219,0.437178,0.655628,152525424.047488
6185417096973469475,16931092769743058723,2499986166,32,570983450.346082,0.175136,1000000,50000000,50000000,16,228508808.791694,0.437620,0.615280,162527696.973883
6185417096973469475,16931092769743058723,2499986166,64,529267111.361882,0.188941,1000000,50000000,50000000,16,228120818.107246,0.438364,0.630714,158550507.714560
6185417096973469475,16931092769743058723,2499986166,4,237460815.515671,0.421122,1000000,50000000,50000000,32,267319261.749373,0.374085,0.797758,125351330.086795
