checksum1,checksum2,join_count,join_threads,join_throughput,join_time,max_key,nr,ns,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,2499986166,4,154337899.527627,0.647929,1000000,50000000,50000000,8,166357291.238021,0.601116,1.251497,79904335.590841
6185417096973469475,16931092769743058723,2499986166,8,288351483.506701,0.346799,1000000,50000000,50000000,8,165307060.815523,0.604935,0.954225,104797133.691315
6185417096973469475,16931092769743058723,2499986166,16,548515602.032730,0.182310,1000000,50000000,50000000,8,167245296.549827,0.597924,0.782735,127757178.437522
6185417096973469475,16931092769743058723,2499986166,32,526394523.961004,0.189972,1000000,50000000,50000000,8,166291718.871694,0.601353,0.793972,125949029.379830
6185417096973469475,16931092769743058723,2499986166,64,470899667.429813,0.212359,1000000,50000000,50000000,8,168121674.453584,0.594807,0.809763,123492960.823481
6185417096973469475,16931092769743058723,2499986166,4,153188471.942067,0.652791,1000000,50000000,50000000,16,230813376.496154,0.433250,1.088402,91877799.650180
6185417096973469475,16931092769743058723,2499986166,8,293028886.987170,0.341263,1000000,50000000,50000000,16,232690433.502144,0.429756,0.773512,129280473.118675
6185417096973469475,16931092769743058723,2499986166,16,554356261.996129,0.180389,1000000,50000000,50000000,16,232879613.230073,0.429406,0.612296,163319571.380230
6185417096973469475,16931092769743058723,2499986166,32,517179230.066540,0.193357,1000000,50000000,50000000,16,231133529.824268,0.432650,0.628560,159093910.349917
6185417096973469475,16931092769743058723,2499986166,64,475661100.648874,0.210234,1000000,50000000,50000000,16,232960145.297942,0.429258,0.641963,155772123.970759
6185417096973469475,16931092769743058723,2499986166,4,155247467.692463,0.644133,1000000,50000000,50000000,32,273778791.192121,0.365258,1.012272,98787725.942061
6185417096973469475,16931092769743058723,2499986166,8,294389932.229071,0.339686,1000000,50000000,50000000,32,279895193.720699,0.357277,0.699698,142918805.682223
6185417096973469475,16931092769743058723,2499986166,16,550056616.176950,0.181799,1000000,50000000,50000000,32,272553413.743096,0.366901,0.551289,181392913.025694
6185417096973469475,16931092769743058723,2499986166,32,513599925.365650,0.194704,1000000,50000000,50000000,32,278603240.049452,0.358933,0.556438,179714547.757964
6185417096973469475,16931092769743058723,2499986166,64,484762895.211067,0.206286,1000000,50000000,50000000,32,274759479.541628,0.363955,0.573087,174493723.670951
6185417096973469475,16931092769743058723,2499986166,4,156948610.112747,0.637151,1000000,50000000,50000000,64,275869552.847081,0.362490,1.002941,99706744.515116
6185417096973469475,16931092769743058723,2499986166,8,288567484.896471,0.346539,1000000,50000000,50000000,64,275797194.682847,0.362585,0.712437,140363258.879885
6185417096973469475,16931092769743058723,2499986166,16,546400119.149973,0.183016,1000000,50000000,50000000,64,272404443.218583,0.367101,0.553153,180781873.286558
6185417096973469475,16931092769743058723,2499986166,32,520343652.830080,0.192181,1000000,50000000,50000000,64,269747865.685879,0.370717,0.565629,176794238.496738
6185417096973469475,16931092769743058723,2499986166,64,448336361.514472,0.223047,1000000,50000000,50000000,64,271050130.239349,0.368935,0.594706,168150355.371784
6185417096973469475,16931092769743058723,2499986166,4,155129697.563109,0.644622,1000000,50000000,50000000,4,106405333.745241,0.939803,1.586881,63016704.021708
6185417096973469475,16931092769743058723,2499986166,8,287687889.151907,0.347599,1000000,50000000,50000000,4,107983123.855574,0.926071,1.276100,78363753.020080
6185417096973469475,16931092769743058723,2499986166,16,555445061.510312,0.180036,1000000,50000000,50000000,4,108798478.954981,0.919130,1.101767,90763286.548796
6185417096973469475,16931092769743058723,2499986166,32,532427126.125759,0.187819,1000000,50000000,50000000,4,108149275.713724,0.924648,1.115560,89641060.152848
6185417096973469475,16931092769743058723,2499986166,64,457390814.539351,0.218631,1000000,50000000,50000000,4,108093968.897113,0.925121,1.146234,87242243.864555
6185417096973469475,16931092769743058723,2499986166,4,155187960.521883,0.644380,1000000,50000000,50000000,8,166479680.433979,0.600674,1.247521,80158985.515264
6185417096973469475,16931092769743058723,2499986166,8,290242592.268762,0.344539,1000000,50000000,50000000,8,168491700.648400,0.593501,0.940503,106326081.978290
6185417096973469475,16931092769743058723,2499986166,16,549207642.446597,0.182080,1000000,50000000,50000000,8,168285354.603130,0.594229,0.778856,128393504.609775
6185417096973469475,16931092769743058723,2499986166,32,526829716.721394,0.189815,1000000,50000000,50000000,8,167738109.163840,0.596167,0.788478,126826542.787927
6185417096973469475,16931092769743058723,2499986166,64,481589641.578503,0.207646,1000000,50000000,50000000,8,167704797.175594,0.596286,0.806407,124006879.403167
6185417096973469475,16931092769743058723,2499986166,4,152892718.078535,0.654053,1000000,50000000,50000000,16,232919483.254989,0.429333,1.085669,92109134.811807
6185417096973469475,16931092769743058723,2499986166,8,289126318.372197,0.345870,1000000,50000000,50000000,16,232505536.153252,0.430097,0.778569,128440713.865323
6185417096973469475,16931092769743058723,2499986166,16,552952188.250984,0.180847,1000000,50000000,50000000,16,232409344.232827,0.430275,0.613687,162949444.091329
6185417096973469475,16931092769743058723,2499986166,32,530137790.958375,0.188630,1000000,50000000,50000000,16,231981129.393200,0.431070,0.622240,160709653.734401
6185417096973469475,16931092769743058723,2499986166,64,477047504.367900,0.209623,1000000,50000000,50000000,16,231872166.997224,0.431272,0.643472,155406889.350801
6185417096973469475,16931092769743058723,2499986166,4,152279615.475776,0.656687,1000000,50000000,50000000,32,272598656.280351,0.366840,1.025917,97473790.194398
6185417096973469475,16931092769743058723,2499986166,8,289399135.815662,0.345544,1000000,50000000,50000000,32,275118592.838252,0.363480,0.711843,140480346.040914
6185417096973469475,16931092769743058723,2499986166,16,475475154.187084,0.210316,1000000,50000000,50000000,32,274008680.211952,0.364952,0.577673,173108342.590408
6185417096973469475,16931092769743058723,2499986166,32,519076994.166144,0.192650,1000000,50000000,50000000,32,273169863.985584,0.366073,0.561771,178008521.091989
6185417096973469475,16931092769743058723,2499986166,64,459908562.242972,0.217435,1000000,50000000,50000000,32,271884842.686068,0.367803,0.588557,169906992.512661
6185417096973469475,16931092769743058723,2499986166,4,156013036.224557,0.640972,1000000,50000000,50000000,64,279093614.109617,0.358303,1.001903,99810078.031802
6185417096973469475,16931092769743058723,2499986166,8,291190534.494242,0.343418,1000000,50000000,50000000,64,275756810.344930,0.362638,0.709081,141027653.714089
6185417096973469475,16931092769743058723,2499986166,16,552400287.169051,0.181028,1000000,50000000,50000000,64,273290502.775380,0.365911,0.549602,181949819.580998
6185417096973469475,16931092769743058723,2499986166,32,520738738.329786,0.192035,1000000,50000000,50000000,64,273764467.520117,0.365277,0.560485,178417001.128325
6185417096973469475,16931092769743058723,2499986166,64,450332497.431565,0.222058,1000000,50000000,50000000,64,275213505.022142,0.363354,0.588240,169998509.353059
