checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_threads,join_throughput,join_time,max_key,mpi_active_ranks,mpi_nodes,mpi_partition_strategy,mpi_processes,mpi_world_size,nr,ns,partition_block_size,partition_chunk,partition_schedule,partition_threads,partition_throughput,partition_time,time_sec,total_throughput,verified
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,530522226.785174,0.188494,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,16,504085049.022650,0.198379,1.717436,58226323.246233,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,567433996.526173,0.176232,1000000,4,1,block,4,4,50000000,50000000,32768,4,guided,16,534494953.652227,0.187093,2.181838,45832912.983451,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,601161813.467422,0.166345,1000000,4,1,cyclic,4,4,50000000,50000000,32768,4,guided,16,509344257.311929,0.196331,1.725915,57940280.707583,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,700252675.914920,0.142806,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,4,752753957.037728,0.132846,1.207515,82814714.577775,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,680225496.896868,0.147010,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,698048621.506164,0.143256,0.963553,103782608.792307,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,591734460.066782,0.168995,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,4,756265521.081371,0.132229,1.235964,80908491.022992,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,548355628.413032,0.182363,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,4,790531461.470157,0.126497,1.002242,99776287.918414,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,597519100.723428,0.167359,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,425289695.881984,0.235134,1.312764,76175128.802393,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,628462039.515114,0.159119,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,396050779.869114,0.252493,1.094137,91396213.387786,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,479691811.200157,0.208467,1000000,8,1,block,8,8,50000000,50000000,32768,4,guided,16,365619170.351602,0.273509,1.350688,74036331.564543,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,516372871.229115,0.193659,1000000,8,1,cyclic,8,8,50000000,50000000,32768,4,guided,16,325702767.121406,0.307028,1.106615,90365645.844347,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,869867893.463424,0.114960,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,596857382.845467,0.167544,2.111592,47357638.612619,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,871621087.132250,0.114729,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,483780065.216978,0.206705,1.678822,59565567.233456,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1109502922.786192,0.090130,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,4,569881769.397782,0.175475,2.043350,48939233.456573,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1382020303.439010,0.072358,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,4,506875117.142741,0.197287,1.637702,61061176.409380,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,812843951.244283,0.123025,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,970155173.966614,0.103076,2.014735,49634320.112148,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,4,848470416.853075,0.117859,1000000,4,4,cyclic,4,4,50000000,50000000,32768,4,guided,16,963415178.711624,0.103797,1.569190,63727133.930798,false
6185417096973469475,16931092769743058723,uniform,4,2499986166,guided,16,1310200589.912622,0.076324,1000000,4,4,block,4,4,50000000,50000000,32768,4,guided,16,977200511.222415,0.102333,1.968102,50810369.936059,false
